,Gene/Region,"HGNC/Dosage ID",GRCh38,"HI Score","TS Score","Triplo Disease","Triplo Disease ID",OMIM,Morbid,%HI,pLI,LOEUF,"Last Eval."
G,ABRAXAS1,HGNC:25829,4:83459517-83485137,"0 (No Evidence)","0 (No Evidence)",'-,'-,,,64,0,1.01,04/14/2021
G,ACAD8,HGNC:87,11:134253538-134265858,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,52.61,0,1.27,12/11/2014
G,ACADM,HGNC:89,1:75724709-75763679,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,29.48,0,1.15,08/22/2016
G,ACADSB,HGNC:91,10:123009006-123058290,"30 (Autosomal Recessive)","Not Yet Evaluated",'-,'-,,,65.42,0,1.17,08/22/2016
G,ACADVL,HGNC:92,17:7217125-7225266,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,33.28,0,1.05,08/22/2016
G,ACD,HGNC:25070,16:67657512-67660832,"1 (Little Evidence)","0 (No Evidence)",'-,'-,,,81.12,0,1.19,10/09/2019
G,ACOX1,HGNC:119,17:75941507-75979199,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,38.86,0.06,0.46,11/20/2014
G,ACP5,HGNC:124,19:11574660-11578983,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,66.32,0.08,0.72,08/22/2016
G,ACSF3,HGNC:27288,16:89093847-89160556,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,79.2,0,1.77,08/22/2016
G,ACSL4,HGNC:3571,X:109641335-109733325,"1 (Little Evidence)","0 (No Evidence)",'-,'-,,,15.6,0.98,0.31,04/28/2021
G,ACTA2,HGNC:130,10:88935074-88991397,"1 (Little Evidence)","0 (No Evidence)",'-,'-,,,2.61,0.93,0.36,09/28/2022
G,ACTB,HGNC:132,7:5527148-5530601,"0 (No Evidence)","0 (No Evidence)",'-,'-,,,1.03,0.99,0.23,02/08/2022
G,ACTC1,HGNC:143,15:34790230-34795549,"1 (Little Evidence)","0 (No Evidence)",'-,'-,,,9.59,0.74,0.48,11/17/2015
G,ACTL6B,HGNC:160,7:100643097-100656448,"30 (Autosomal Recessive)","Not Yet Evaluated",'-,'-,,,15.91,0,0.65,11/23/2022
G,ACVRL1,HGNC:175,12:51906913-51923361,"3 (Sufficient Evidence)","0 (No Evidence)",'-,'-,,,49.42,0,0.69,11/10/2016
G,ADA2,HGNC:1839,22:17178790-17221854,"30 (Autosomal Recessive)","Not Yet Evaluated",'-,'-,,,85.15,0,1.07,08/22/2016
G,ADAM9,HGNC:216,8:38996767-39105261,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,58.29,0.03,0.42,12/11/2014
G,ADAMTS13,HGNC:1366,9:133414337-133459403,"30 (Autosomal Recessive)","Not Yet Evaluated",'-,'-,,,81.4,0,0.68,08/22/2016
G,ADAMTS17,HGNC:17109,15:99971437-100342924,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,44.61,0,0.73,08/22/2016
G,ADAMTS18,HGNC:17110,16:77282128-77435034,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,48.75,0,0.93,08/22/2016
G,ADAMTS2,HGNC:218,5:179110853-179345461,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,25.76,0.97,0.31,08/22/2016
G,ADAMTSL2,HGNC:14631,9:133532164-133575519,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,62.46,0,0.74,08/22/2016
G,ADGRG1,HGNC:4512,16:57619535-57665567,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,82.05,0,0.89,05/17/2012
G,ADGRV1,HGNC:17416,5:90558796-91164437,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,25.58,0,0.52,08/23/2021
G,ADNP,HGNC:15766,20:50888918-50931437,"3 (Sufficient Evidence)","0 (No Evidence)",'-,'-,,,9.79,1,0.12,11/22/2017
G,ADSL,HGNC:291,22:40346500-40387527,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,4.7,0,1.07,11/06/2015
G,AFF2,HGNC:3776,X:148500617-149000663,"3 (Sufficient Evidence)","0 (No Evidence)",'-,'-,,,2.76,1,0.28,12/08/2020
G,AGA,HGNC:318,4:177430774-177442469,"30 (Autosomal Recessive)","Not Yet Evaluated",'-,'-,,,51.89,0,1.04,08/22/2016
G,AGK,HGNC:21869,7:141551410-141662153,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,51.17,0,0.88,11/20/2014
G,AGPAT2,HGNC:325,9:136673143-136687457,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,74.8,0,1.54,08/22/2016
G,AGRN,HGNC:329,1:1020102-1056119,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,71.13,0,0.44,08/22/2016
G,AGT,HGNC:333,1:230702523-230745583,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,59.54,0,1.45,11/13/2014
G,AGTR2,HGNC:338,X:116170744-116174974,"0 (No Evidence)","0 (No Evidence)",'-,'-,,,25.02,0.01,1.31,05/10/2012
G,AGXT,HGNC:341,2:240868824-240880500,"30 (Autosomal Recessive)","Not Yet Evaluated",'-,'-,,,70.08,0,1.03,08/22/2016
G,AHCY,HGNC:343,20:34235012-34311976,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,18.88,0.04,0.62,06/08/2016
G,AHDC1,HGNC:25230,1:27534245-27604178,"3 (Sufficient Evidence)","0 (No Evidence)",'-,'-,,,18.42,1,0.08,02/28/2018
G,AHI1,HGNC:21575,6:135283532-135497771,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,32.57,0,0.95,09/06/2012
G,AICDA,HGNC:13203,12:8602170-8612970,"30 (Autosomal Recessive)","Not Yet Evaluated",'-,'-,,,24.45,0,1.33,08/22/2016
G,AIMP1,HGNC:10648,4:106315544-106349456,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,22.3,0,1.22,08/22/2016
G,AKT1,HGNC:391,14:104769349-104795748,"0 (No Evidence)","0 (No Evidence)",'-,'-,,,0.05,0.98,0.32,01/25/2022
G,AKT2,HGNC:392,19:40230317-40285531,"0 (No Evidence)","0 (No Evidence)",'-,'-,,,4.88,0.64,0.42,05/07/2015
G,AKT3,HGNC:393,1:243488233-243851079,"1 (Little Evidence)","0 (No Evidence)",'-,'-,,,2.71,1,0.18,04/15/2016
G,ALAD,HGNC:395,9:113386312-113401301,"30 (Autosomal Recessive)","Not Yet Evaluated",'-,'-,,,32.28,0,0.87,08/22/2016
G,ALDH1A3,HGNC:409,15:100879831-100916626,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,34.78,0.14,0.51,08/22/2016
G,ALDH3A2,HGNC:403,17:19648136-19677596,"30 (Autosomal Recessive)","Not Yet Evaluated",'-,'-,,,53.41,0,0.83,08/22/2016
G,ALDH4A1,HGNC:406,1:18871430-18902580,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,47.22,0,0.71,04/09/2015
G,ALDH5A1,HGNC:408,6:24494969-24537207,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,66.91,0,0.94,08/22/2016
G,ALDOA,HGNC:414,16:30064279-30070420,"30 (Autosomal Recessive)","Not Yet Evaluated",'-,'-,,,11.28,0,0.76,08/22/2016
G,ALG1,HGNC:18294,16:5071825-5087379,"30 (Autosomal Recessive)","Not Yet Evaluated",'-,'-,,,67.9,0,1.5,08/22/2016
G,ALG12,HGNC:19358,22:49860163-49918469,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,85.41,0,1.03,08/22/2016
G,ALG2,HGNC:23159,9:99216425-99221942,"30 (Autosomal Recessive)","Not Yet Evaluated",'-,'-,,,54.65,0,1.18,08/22/2016
G,ALG6,HGNC:23157,1:63367627-63438553,"30 (Autosomal Recessive)","Not Yet Evaluated",'-,'-,,,35.38,0,0.64,08/22/2016
G,ALK,HGNC:427,2:29190992-29921589,"0 (No Evidence)","0 (No Evidence)",'-,'-,,,4.47,0,0.45,12/20/2019
G,ALMS1,HGNC:428,2:73385758-73609919,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,78.65,0,0.87,08/22/2016
G,ALS2,HGNC:443,2:201700267-201781153,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,15.08,0,0.52,08/22/2016
G,ALX4,HGNC:450,11:44260440-44310139,"3 (Sufficient Evidence)","0 (No Evidence)",'-,'-,,,8.75,0.36,0.52,07/22/2020
G,AMH,HGNC:464,19:2249323-2252073,"30 (Autosomal Recessive)","Not Yet Evaluated",'-,'-,,,59.26,0,1.77,08/22/2016
G,AMN,HGNC:14604,14:102922430-102933597,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,83.83,0,0.82,08/22/2016
G,ANGPTL3,HGNC:491,1:62597520-62606313,"30 (Autosomal Recessive)","Not Yet Evaluated",'-,'-,,,48.8,0,1.3,08/22/2016
G,ANK2,HGNC:493,4:112705622-113383736,"3 (Sufficient Evidence)","0 (No Evidence)",'-,'-,,,24.11,1,0.11,05/22/2019
G,ANKH,HGNC:15492,5:14704800-14871778,"0 (No Evidence)","0 (No Evidence)",'-,'-,,,40.3,0.28,0.5,02/23/2022
G,ANKRD11,HGNC:21316,16:89267619-89490561,"3 (Sufficient Evidence)","0 (No Evidence)",'-,'-,,,75.55,1,0.11,06/14/2022
G,ANKRD26,HGNC:29186,10:26938195-27100498,"0 (No Evidence)","0 (No Evidence)",'-,'-,,,88.32,0,0.73,04/14/2021
G,ANKS6,HGNC:26724,9:98732009-98796555,"30 (Autosomal Recessive)","Not Yet Evaluated",'-,'-,,,50.29,0,0.69,08/22/2016
G,ANOS1,HGNC:6211,X:8528874-8732137,"3 (Sufficient Evidence)","0 (No Evidence)",'-,'-,,,60.51,1,0.25,05/26/2021
G,ANTXR2,HGNC:21732,4:79901146-80073472,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,4.33,0.09,0.5,08/22/2016
G,AP1S2,HGNC:560,X:15825806-15854966,"3 (Sufficient Evidence)","0 (No Evidence)",'-,'-,,,10.13,0.87,0.45,04/28/2021
G,AP4B1,HGNC:572,1:113894194-113905067,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,41.21,0,0.83,08/22/2016
G,AP4S1,HGNC:575,14:31025106-31096450,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,19.1,0,1.63,08/22/2016
G,APC,HGNC:583,5:112707498-112846239,"3 (Sufficient Evidence)","0 (No Evidence)",'-,'-,,,2.19,1,0.16,07/19/2021
G,APOB,HGNC:603,2:21001429-21044073,"3 (Sufficient Evidence)","0 (No Evidence)",'-,'-,,,12.78,0,0.46,04/09/2020
G,APOC2,HGNC:609,19:44946051-44949565,"30 (Autosomal Recessive)","Not Yet Evaluated",'-,'-,,,88.9,0.4,0.94,08/22/2016
G,APP,HGNC:620,21:25880550-26171128,"0 (No Evidence)","2 (Emerging Evidence)",'-,'-,,,0.94,0.05,0.42,07/06/2012
G,AR,HGNC:644,X:67544021-67730619,"3 (Sufficient Evidence)","0 (No Evidence)",'-,'-,,,0.35,0.99,0.29,12/08/2020
G,ARCN1,HGNC:649,11:118572396-118603033,"3 (Sufficient Evidence)","0 (No Evidence)",'-,'-,,,9.21,1,0.1,05/10/2022
G,ARFGEF2,HGNC:15853,20:48921711-49036693,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,27.35,1,0.25,08/22/2016
G,ARG1,HGNC:663,6:131573226-131584329,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,33.51,0,0.92,08/22/2016
G,ARHGAP31,HGNC:29216,3:119294289-119420714,"0 (No Evidence)","0 (No Evidence)",'-,'-,,,37.14,1,0.19,07/18/2013
G,ARHGEF4,HGNC:684,2:130836914-131051514,"0 (No Evidence)","0 (No Evidence)",'-,'-,,,65.32,0,0.55,04/05/2018
G,ARHGEF6,HGNC:685,X:136665547-136780945,"0 (No Evidence)","0 (No Evidence)",'-,'-,,,14.42,1,0.14,04/25/2012
G,ARHGEF9,HGNC:14561,X:63634967-63785546,"3 (Sufficient Evidence)","0 (No Evidence)",'-,'-,,,10.55,1,0.15,11/25/2021
G,ARID1A,HGNC:11110,1:26696015-26782104,"3 (Sufficient Evidence)","0 (No Evidence)",'-,'-,,,9.63,1,0.07,05/27/2020
G,ARID1B,HGNC:18040,6:156776026-157210779,"3 (Sufficient Evidence)","0 (No Evidence)",'-,'-,,,14.17,1,0.1,05/26/2021
G,ARID2,HGNC:18037,12:45729706-45908037,"3 (Sufficient Evidence)","0 (No Evidence)",'-,'-,,,11.02,1,0.1,06/26/2019
G,ARL6,HGNC:13210,3:97762581-97812585,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,10.16,0.01,0.92,08/22/2016
G,ARL6IP1,HGNC:697,16:18791667-18801549,"30 (Autosomal Recessive)","Not Yet Evaluated",'-,'-,,,17.4,0.02,0.78,08/22/2016
G,ARSA,HGNC:713,22:50622754-50628152,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,63.58,0,1.34,09/05/2012
G,ARSD,HGNC:717,X:2903972-2929345,"0 (No Evidence)","0 (No Evidence)",'-,'-,,,92.29,0,0.86,07/21/2016
G,ARSL,HGNC:719,X:2934521-2968245,"3 (Sufficient Evidence)","0 (No Evidence)",'-,'-,,,89.33,0.59,0.49,07/12/2012
G,ARX,HGNC:18060,X:25003694-25015965,"3 (Sufficient Evidence)","0 (No Evidence)",'-,'-,,,20.25,0.91,0.39,12/05/2019
G,ASAH1,HGNC:735,8:18055992-18084961,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,65.81,0,1.18,09/12/2017
G,ASH1L,HGNC:19088,1:155335263-155563160,"3 (Sufficient Evidence)","0 (No Evidence)",'-,'-,,,23.94,1,0.06,12/27/2017
G,ASL,HGNC:746,7:66075819-66093576,"30 (Autosomal Recessive)","Not Yet Evaluated",'-,'-,,,18.56,0,0.94,08/22/2016
G,ASPA,HGNC:756,17:3473646-3503405,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,37.65,0,1.1,08/22/2016
G,ASPH,HGNC:757,8:61500556-61714609,"30 (Autosomal Recessive)","Not Yet Evaluated",'-,'-,,,46.75,0,0.82,08/22/2016
G,ASPM,HGNC:19048,1:197084127-197146669,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,41.31,0,0.74,08/22/2016
G,ASTN2,HGNC:17021,9:116423112-117415057,"1 (Little Evidence)","0 (No Evidence)",'-,'-,,,2.19,1,0.25,03/09/2021
G,ASXL1,HGNC:18318,20:32358062-32439319,"3 (Sufficient Evidence)","0 (No Evidence)",'-,'-,,,20.78,0,0.79,03/14/2013
G,ASXL2,HGNC:23805,2:25733753-25878487,"0 (No Evidence)","0 (No Evidence)",'-,'-,,,43.83,1,0.15,06/28/2018
G,ASXL3,HGNC:29357,18:33578219-33751195,"3 (Sufficient Evidence)","0 (No Evidence)",'-,'-,,,13.78,1,0.2,11/22/2017
G,ATCAY,HGNC:779,19:3880685-3928082,"30 (Autosomal Recessive)","Not Yet Evaluated",'-,'-,,,64.83,0.62,0.45,08/22/2016
G,ATF6,HGNC:791,1:161766320-161964070,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,26.14,0,0.7,01/12/2017
G,ATM,HGNC:795,11:108222484-108369102,"3 (Sufficient Evidence)","0 (No Evidence)",'-,'-,,,0.97,0,0.71,04/08/2020
G,ATP10A,HGNC:13542,15:25672241-25865144,"0 (No Evidence)","0 (No Evidence)",'-,'-,,,68.57,0,0.43,04/25/2012
G,ATP13A2,HGNC:30213,1:16985958-17011972,"30 (Autosomal Recessive)","Not Yet Evaluated",'-,'-,,,35.38,0,0.58,08/22/2016
G,ATP2A1,HGNC:811,16:28878488-28904466,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,24.7,0,0.83,08/22/2016
G,ATP2C2,HGNC:29103,16:84368523-84465777,"0 (No Evidence)","0 (No Evidence)",'-,'-,,,70.21,0,1.84,09/17/2018
G,ATP6AP2,HGNC:18305,X:40580970-40606848,"0 (No Evidence)","0 (No Evidence)",'-,'-,,,35.15,0.87,0.43,10/31/2012
G,ATP6V0A2,HGNC:18481,12:123712353-123761755,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,46.77,0,0.75,08/22/2016
G,ATP6V0A4,HGNC:866,7:138706294-138799839,"30 (Autosomal Recessive)","Not Yet Evaluated",'-,'-,,,54.41,0,1,08/22/2016
G,ATP6V1E1,HGNC:857,22:17592136-17628822,"0 (No Evidence)","0 (No Evidence)",'-,'-,,,39.36,0.53,0.51,04/26/2012
G,ATP7A,HGNC:869,X:77910693-78050395,"3 (Sufficient Evidence)","0 (No Evidence)",'-,'-,,,30.07,1,0.22,03/24/2021
G,ATP7B,HGNC:870,13:51932669-52012130,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,64.5,0,1.19,01/12/2017
G,ATP8A2,HGNC:13533,13:25371974-26025851,"1 (Little Evidence)","0 (No Evidence)",'-,'-,,,24.95,0,0.6,10/10/2014
G,ATPAF2,HGNC:18802,17:18015059-18039168,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,45.43,0,1.44,08/22/2016
G,ATR,HGNC:882,3:142449235-142578793,"1 (Little Evidence)","0 (No Evidence)",'-,'-,,,8.61,0,0.4,06/05/2020
G,ATRX,HGNC:886,X:77504880-77786235,"3 (Sufficient Evidence)","0 (No Evidence)",'-,'-,,,6.65,1,0.12,07/31/2012
G,AUTS2,HGNC:14262,7:69598475-70793506,"3 (Sufficient Evidence)","0 (No Evidence)",'-,'-,,,0.51,1,0.25,06/24/2020
G,AVPR2,HGNC:897,X:153902625-153907166,"3 (Sufficient Evidence)","0 (No Evidence)",'-,'-,,,12.7,0.56,0.72,02/01/2021
G,AXIN2,HGNC:904,17:65528563-65561648,"3 (Sufficient Evidence)","0 (No Evidence)",'-,'-,,,4.92,0.57,0.4,12/08/2021
G,B3GALNT2,HGNC:28596,1:235440654-235504481,"30 (Autosomal Recessive)","Not Yet Evaluated",'-,'-,,,60.43,0,0.84,08/22/2016
G,B3GALT6,HGNC:17978,1:1232237-1235041,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,73.2,0.02,1.43,08/22/2016
G,B4GALT1,HGNC:924,9:33104077-33167336,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,58.79,0.04,0.7,08/22/2016
G,B4GALT7,HGNC:930,5:177600102-177610330,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,41.46,0,1.11,08/22/2016
G,B9D1,HGNC:24123,17:19334695-19377913,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,54.99,0,0.95,08/22/2016
G,BAG3,HGNC:939,10:119651380-119677819,"3 (Sufficient Evidence)","0 (No Evidence)",'-,'-,,,55.47,0.62,0.45,02/12/2015
G,BAP1,HGNC:950,3:52401004-52410030,"3 (Sufficient Evidence)","0 (No Evidence)",'-,'-,,,18.49,0.99,0.28,12/27/2019
G,BARD1,HGNC:952,2:214725645-214809683,"3 (Sufficient Evidence)","0 (No Evidence)",'-,'-,,,33.35,0,1.36,05/01/2020
G,BBS12,HGNC:26648,4:122700437-122744943,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,80.48,0,0.96,08/22/2016
G,BBS5,HGNC:970,2:169479494-169506655,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,9.97,0,0.89,10/12/2015
G,BBS7,HGNC:18758,4:121824329-121870487,"30 (Autosomal Recessive)","Not Yet Evaluated",'-,'-,,,20.8,0,0.74,08/22/2016
G,BCHE,HGNC:983,3:165772904-165837423,"30 (Autosomal Recessive)","Not Yet Evaluated",'-,'-,,,14.36,0,1.33,08/22/2016
G,BCKDHB,HGNC:987,6:80106610-80469088,"30 (Autosomal Recessive)","Not Yet Evaluated",'-,'-,,,21.83,0,1.1,08/22/2016
G,BCKDK,HGNC:16902,16:31108381-31117651,"30 (Autosomal Recessive)","Not Yet Evaluated",'-,'-,,,35.16,0,0.87,08/22/2016
G,BCL11A,HGNC:13221,2:60450520-60553654,"3 (Sufficient Evidence)","0 (No Evidence)",'-,'-,,,0.61,0.97,0.32,04/13/2017
G,BCL2L11,HGNC:994,2:111120914-111168445,"0 (No Evidence)","0 (No Evidence)",'-,'-,,,38.11,0.89,0.42,06/21/2018
G,BCLAF1,HGNC:16863,6:136256627-136289846,"1 (Little Evidence)","0 (No Evidence)",'-,'-,,,4.44,0,0.93,06/28/2018
G,BCOR,HGNC:20893,X:40051246-40177390,"3 (Sufficient Evidence)","0 (No Evidence)",'-,'-,,,16.71,1,0.14,10/04/2012
G,BCR,HGNC:1014,22:23180509-23318037,"0 (No Evidence)","0 (No Evidence)",'-,'-,,,5.65,0.99,0.3,07/10/2012
G,BCS1L,HGNC:1020,2:218659683-218663443,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,13.17,0,1.24,08/22/2016
G,BIN1,HGNC:1052,2:127048023-127107154,"30 (Autosomal Recessive)","Not Yet Evaluated",'-,'-,,,41.75,0.78,0.37,08/22/2016
G,BLM,HGNC:1058,15:90717346-90816166,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,37.81,0,0.75,02/09/2022
G,BLNK,HGNC:14211,10:96189171-96271569,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,35.7,0.61,0.39,08/22/2016
G,BMP4,HGNC:1071,14:53949736-53956891,"2 (Emerging Evidence)","0 (No Evidence)",'-,'-,,,0.22,0.96,0.33,11/09/2021
G,BMPER,HGNC:24154,7:33904915-34156427,"30 (Autosomal Recessive)","Not Yet Evaluated",'-,'-,,,15,0,0.66,08/22/2016
G,BMPR1A,HGNC:1076,10:86755786-86927969,"3 (Sufficient Evidence)","0 (No Evidence)",'-,'-,,,30.17,0.9,0.36,06/24/2020
G,BMPR2,HGNC:1078,2:202376310-202567751,"3 (Sufficient Evidence)","0 (No Evidence)",'-,'-,,,1.48,1,0.19,08/26/2020
G,BPHL,HGNC:1094,6:3118376-3153599,"40 (Dosage Sensitivity Unlikely)","0 (No Evidence)",'-,'-,,,69.92,0,1.35,02/02/2021
G,BPNT2,HGNC:26019,8:56957931-56993874,"30 (Autosomal Recessive)","Not Yet Evaluated",'-,'-,,,43.21,0.02,0.84,08/22/2016
G,BPTF,HGNC:3581,17:67825503-67984378,"3 (Sufficient Evidence)","0 (No Evidence)",'-,'-,,,36.79,1,0.1,07/12/2022
G,BPY2,HGNC:13508,Y:22984263-23005465,"0 (No Evidence)","0 (No Evidence)",'-,'-,,,94.47,‐,‐,08/22/2012
G,BRAF,HGNC:1097,7:140713328-140924929,"1 (Little Evidence)","0 (No Evidence)",'-,'-,,,8.98,1,0.21,08/04/2014
G,BRAT1,HGNC:21701,7:2537810-2555753,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,81.22,0,1,08/22/2016
G,BRCA1,HGNC:1100,17:43044295-43125364,"3 (Sufficient Evidence)","0 (No Evidence)",'-,'-,,,1.2,0,0.92,09/23/2021
G,BRCA2,HGNC:1101,13:32315508-32400268,"3 (Sufficient Evidence)","0 (No Evidence)",'-,'-,,,13.3,0,0.64,07/14/2021
G,BRIP1,HGNC:20473,17:61679139-61864120,"3 (Sufficient Evidence)","0 (No Evidence)",'-,'-,,,17.47,0,0.79,02/15/2019
G,BRWD3,HGNC:17342,X:80669503-80809877,"3 (Sufficient Evidence)","0 (No Evidence)",'-,'-,,,28.63,1,0.08,08/24/2022
G,BSND,HGNC:16512,1:54998933-55017172,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,78.77,0,1.78,05/17/2012
G,BTD,HGNC:1122,3:15601352-15722516,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,76.15,0,1.3,05/21/2015
G,BTK,HGNC:1133,X:101349450-101390796,"3 (Sufficient Evidence)","0 (No Evidence)",'-,'-,,,4.3,1,0.1,03/24/2021
G,BUB1B,HGNC:1149,15:40161069-40221123,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,14.21,0,0.58,02/02/2022
G,C19orf12,HGNC:25443,19:29698886-29715789,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,77.08,0.34,1.06,08/22/2016
G,C1QB,HGNC:1242,1:22653236-22661637,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,69.46,0.15,1.04,01/17/2017
G,CA12,HGNC:1371,15:63321378-63381846,"30 (Autosomal Recessive)","Not Yet Evaluated",'-,'-,,,56.48,0,1.33,08/22/2016
G,CA5A,HGNC:1377,16:87881549-87936575,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,88.4,0,0.97,08/22/2016
G,CA8,HGNC:1382,8:60185412-60281400,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,10.02,0.01,0.67,08/22/2016
G,CABP2,HGNC:1385,11:67518912-67523446,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,58.19,0,0.97,08/20/2021
G,CABP4,HGNC:1386,11:67452403-67461774,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,71.95,0,1.54,08/22/2016
G,CACNA1A,HGNC:1388,19:13206442-13506479,"3 (Sufficient Evidence)","0 (No Evidence)",'-,'-,,,35.52,1,0.13,05/21/2017
G,CACNA1C,HGNC:1390,12:1969552-2697950,"1 (Little Evidence)","0 (No Evidence)",'-,'-,,,8.42,1,0.1,03/24/2016
G,CACNA1S,HGNC:1397,1:201039509-201112453,"0 (No Evidence)","0 (No Evidence)",'-,'-,,,25.88,0,0.52,01/18/2016
G,CADPS2,HGNC:16018,7:122318411-122886500,"0 (No Evidence)","0 (No Evidence)",'-,'-,,,4.53,0.37,0.34,07/10/2012
G,CAMK2A,HGNC:1460,5:150219491-150290130,"1 (Little Evidence)","0 (No Evidence)",'-,'-,,,5.97,1,0.25,09/04/2019
G,CAMK2B,HGNC:1461,7:44217154-44326167,"2 (Emerging Evidence)","0 (No Evidence)",'-,'-,,,16.28,0.74,0.36,06/28/2018
G,CAMTA1,HGNC:18806,1:6785452-7769706,"3 (Sufficient Evidence)","0 (No Evidence)",'-,'-,,,2.22,1,0.17,12/14/2017
G,CANT1,HGNC:19721,17:78991716-79009793,"30 (Autosomal Recessive)","Not Yet Evaluated",'-,'-,,,65.38,0,1.31,08/22/2016
G,CAPN3,HGNC:1480,15:42359501-42412317,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,21.69,0,0.97,08/22/2016
G,CARD14,HGNC:16446,17:80169992-80209331,"0 (No Evidence)","0 (No Evidence)",'-,'-,,,75.93,0,1,08/01/2013
G,CASK,HGNC:1497,X:41514934-41923554,"3 (Sufficient Evidence)","0 (No Evidence)",'-,'-,,,3.08,1,0.07,06/28/2012
G,CASP10,HGNC:1500,2:201182885-201229406,"1 (Little Evidence)","0 (No Evidence)",'-,'-,,,89.09,0,1.29,04/10/2020
G,CASQ2,HGNC:1513,1:115700021-115768714,"30 (Autosomal Recessive)","Not Yet Evaluated",'-,'-,,,18.61,0,1.38,08/22/2016
G,CASR,HGNC:1514,3:122183668-122291629,"0 (No Evidence)","0 (No Evidence)",'-,'-,,,3.37,0.05,0.45,03/02/2012
G,CASZ1,HGNC:26002,1:10636604-10796650,"1 (Little Evidence)","0 (No Evidence)",'-,'-,,,12.36,1,0.15,04/25/2019
G,CATSPER2,HGNC:18810,15:43628503-43648884,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,73.76,0,1.22,09/20/2012
